datetime,open,high,low,close,volume
2025-04-01,88.53,88.89,86.25,88.71,15307000
2025-03-31,86.0,87.09,84.1,86.89,21089500
2025-03-28,90.47,90.89,87.6,88.44,17118000
2025-03-27,91.09,92.21,89.61,91.16,15658700
2025-03-26,96.0,96.64,90.97,92.13,27107200
2025-03-25,96.18,96.38,93.25,94.18,22191700
2025-03-24,96.1,98.42,95.33,96.94,35406600
2025-03-21,98.2,98.5,93.7,94.72,63239600
2025-03-20,101.58,104.69,101.35,103.0,29204400
2025-03-19,100.82,103.6,100.49,102.06,16633100
2025-03-18,101.9,103.31,100.29,101.72,18434100
2025-03-17,101.06,104.45,100.96,103.11,17095100
2025-03-14,98.75,102.78,98.75,100.79,24623600
2025-03-13,94.25,98.12,94.0,94.88,18824700
2025-03-12,92.47,96.99,92.24,95.64,23584700
2025-03-11,87.9,91.1,86.07,89.05,21962100
2025-03-10,89.59,91.37,85.76,87.08,21897900
2025-03-07,90.29,93.34,89.49,92.96,19133900
2025-03-06,90.93,93.29,89.03,89.27,18708100
2025-03-05,92.15,95.05,90.43,94.34,14010300
2025-03-04,90.2,93.59,86.8,91.2,23611500
2025-03-03,95.81,96.2,89.39,90.54,20281800
2025-02-28,91.0,94.46,89.87,93.63,23359100
2025-02-27,97.84,99.89,91.49,91.82,22386300
2025-02-26,96.0,99.72,95.5,97.71,21335200
2025-02-25,95.5,95.93,92.76,93.22,18608200
2025-02-24,100.22,100.7,95.28,95.41,14883700
2025-02-21,103.64,103.66,97.75,98.84,18650800
2025-02-20,103.98,104.85,102.34,103.18,14488000
2025-02-19,105.76,107.19,103.62,104.36,17875900
2025-02-18,102.64,107.88,102.05,106.79,29641900
2025-02-14,98.41,100.7,98.0,99.52,21284500
2025-02-13,92.06,96.07,92.02,95.66,16579900
2025-02-12,89.6,92.64,87.35,91.68,22874700
2025-02-11,94.25,95.84,93.56,94.08,12124000
2025-02-10,93.19,96.26,93.17,95.93,16217900
2025-02-07,95.59,95.93,91.59,92.3,15602800
2025-02-06,94.88,96.61,93.58,94.54,16141100
2025-02-05,90.39,93.65,90.22,93.6,15660000
2025-02-04,89.05,91.45,88.8,90.66,12827500
2025-02-03,88.65,91.4,88.02,89.92,18607900
2025-01-31,91.65,94.27,91.14,91.24,20540200
2025-01-30,90.66,93.16,90.3,92.5,22497100
2025-01-29,89.88,90.45,87.76,89.01,25342800
2025-01-28,92.61,93.45,88.04,88.25,34793600
2025-01-27,94.86,96.1,88.36,91.11,50696200
2025-01-24,105.5,105.72,102.72,103.19,19743800
2025-01-23,104.79,106.18,103.35,104.84,22677600
2025-01-22,109.17,110.67,107.76,109.23,20004300
2025-01-21,105.43,110.24,105.23,109.38,23533600
2025-01-17,104.64,105.88,102.5,105.75,18908900
2025-01-16,104.32,104.8,101.87,102.6,16243800
2025-01-15,99.44,103.93,99.35,103.19,27568100
2025-01-14,97.05,97.41,95.38,97.36,18613400
2025-01-13,95.84,96.0,92.88,95.06,22699100
2025-01-10,98.12,100.78,96.87,99.34,20512600
2025-01-08,102.82,103.48,98.3,99.41,33516900
2025-01-07,103.41,106.74,101.16,101.91,53570000
2025-01-06,95.57,101.52,95.48,99.26,42903300
2025-01-03,87.95,90.2,87.51,89.87,17484600
2025-01-02,84.98,87.65,84.74,87.33,18860000
2024-12-31,85.44,86.4,84.09,84.16,18691500
2024-12-30,86.99,87.05,84.58,85.31,22022900
2024-12-27,89.0,89.49,87.58,88.63,19422600
2024-12-26,88.5,90.63,88.1,89.82,14468200
2024-12-24,89.58,89.7,88.23,89.28,13021300
2024-12-23,90.0,91.1,88.4,89.72,26041500
2024-12-20,85.41,90.25,83.54,90.12,49578400
2024-12-19,90.08,91.0,84.61,87.09,91396800
2024-12-18,110.25,112.04,102.73,103.9,63024300
2024-12-17,109.75,110.49,107.68,108.6,35811500
2024-12-16,105.61,111.13,104.54,108.26,42741200
2024-12-13,100.77,103.2,99.67,102.5,23926000
2024-12-12,101.4,101.98,97.76,98.24,19334900
2024-12-11,99.5,102.66,98.3,102.06,15248400
2024-12-10,104.96,105.0,97.27,98.1,23548500
2024-12-09,100.65,104.5,100.37,102.82,14141900
2024-12-06,100.88,102.19,100.03,101.17,12381000
2024-12-05,103.88,104.25,100.61,100.87,13448900
2024-12-04,100.77,103.41,99.8,103.2,16306200
2024-12-03,101.12,103.68,99.63,99.84,23479700
2024-12-02,97.6,100.09,97.53,98.55,16525600
2024-11-29,97.24,98.2,96.1,97.95,13729400
2024-11-27,100.94,101.04,96.64,98.2,17046400
2024-11-26,104.0,104.72,100.31,101.8,19275700
2024-11-25,103.85,106.4,103.81,104.48,22837900
2024-11-22,102.36,103.71,101.65,102.64,12063700
2024-11-21,100.1,103.29,98.06,102.76,18915200
2024-11-20,97.98,98.53,96.53,98.37,10490600
2024-11-19,97.0,98.18,96.51,97.73,14160300
2024-11-18,96.55,98.07,95.53,97.51,14251200
2024-11-15,97.55,98.2,95.64,96.34,18518300
2024-11-14,101.29,102.29,98.56,99.18,18459700
2024-11-13,102.8,103.34,99.82,99.92,18416200
2024-11-12,105.0,105.09,102.07,104.1,21859700
2024-11-11,110.95,111.51,106.77,108.65,14479700
2024-11-08,112.14,114.3,110.57,111.9,13045700
2024-11-07,112.56,113.86,111.37,113.41,13569800
2024-11-06,108.38,112.32,107.0,111.83,20304500
2024-11-05,102.0,105.62,101.79,105.49,12071900
2024-11-04,101.5,103.79,101.0,101.73,15765800
2024-11-01,100.0,100.61,99.37,99.73,13623400
2024-10-31,102.2,102.49,99.07,99.65,19830300
2024-10-30,106.26,106.8,103.64,104.08,14321800
2024-10-29,106.59,108.75,105.6,108.18,15164600
2024-10-28,106.78,108.18,106.32,106.39,12381000
2024-10-25,108.34,109.88,107.72,107.91,12265000
2024-10-24,106.78,107.53,105.55,106.85,13206300
2024-10-23,106.56,107.1,103.54,105.05,15174700
2024-10-22,108.24,108.52,106.37,107.82,13758100
2024-10-21,111.1,111.14,107.69,109.08,14829400
2024-10-18,111.75,112.9,109.86,111.15,16700400
2024-10-17,111.34,114.14,111.01,112.05,26584800
2024-10-16,106.02,109.63,105.61,109.24,20450900
2024-10-15,107.86,109.49,102.71,104.32,23419100
2024-10-14,107.81,108.71,106.8,108.34,15021900
2024-10-11,105.04,107.65,104.99,106.92,19133900
2024-10-10,101.37,106.58,100.85,105.69,27605600
2024-10-09,102.25,102.29,100.32,101.7,18442700
2024-10-08,102.18,102.94,101.26,102.54,18858300
2024-10-07,102.16,104.59,100.81,102.91,21749300
2024-10-04,103.65,104.24,101.4,102.25,21911200
2024-10-03,99.47,102.53,99.4,101.82,22176700
2024-10-02,100.59,102.12,99.33,99.85,26334900
2024-10-01,103.4,104.2,98.94,100.31,34309800
2024-09-30,106.08,106.75,102.26,103.71,39544700
2024-09-27,110.5,110.97,107.03,107.5,42960200
2024-09-26,113.1,114.8,107.53,109.88,107965900
2024-09-25,94.16,96.18,93.93,95.77,54762900
2024-09-24,94.73,95.0,92.76,94.0,23043200
2024-09-23,92.68,94.8,92.58,93.57,23394100
2024-09-20,88.4,90.97,88.33,90.9,28711000
2024-09-19,89.35,90.39,87.58,89.25,25208900
2024-09-18,87.99,89.2,86.71,87.35,20130600
2024-09-17,88.06,89.57,87.54,88.73,17744800
2024-09-16,87.24,88.24,85.92,87.18,26494300
2024-09-13,88.09,91.47,87.87,91.22,21267200
2024-09-12,87.1,88.03,84.12,87.21,30982500
2024-09-11,88.2,90.83,86.08,90.65,20879600
2024-09-10,86.97,87.19,84.87,86.85,17019000
2024-09-09,87.85,87.96,85.01,86.27,20526400
2024-09-06,89.37,89.65,85.26,86.38,23587100
2024-09-05,88.1,90.7,87.76,89.39,13890700
2024-09-04,88.36,90.73,87.81,89.29,16356500
2024-09-03,93.63,93.88,88.31,88.58,28897200
2024-08-30,96.92,98.41,94.99,96.24,18819400
2024-08-29,96.56,97.98,94.99,95.57,18984300
2024-08-28,97.36,97.68,92.7,94.86,25564300
2024-08-27,97.09,98.49,96.67,97.86,17234600
2024-08-26,100.67,102.19,97.61,98.91,26752300
2024-08-23,103.04,104.41,100.31,102.85,25465100
2024-08-22,108.95,111.0,103.96,104.26,17967000
2024-08-21,108.16,108.4,106.21,108.33,13658900
2024-08-20,108.33,109.19,106.16,107.99,16075500
2024-08-19,107.25,108.72,104.76,108.63,15744600
2024-08-16,106.83,109.47,105.35,107.99,18383300
2024-08-15,103.51,108.05,102.75,106.95,29128000
2024-08-14,101.0,101.95,98.07,100.41,22459000
2024-08-13,96.62,97.78,94.91,97.44,23565500
2024-08-12,93.1,96.53,92.63,94.64,18886600
2024-08-09,91.79,94.53,91.45,93.08,21627200
2024-08-08,88.48,92.85,88.03,92.07,24760700
2024-08-07,93.38,93.58,86.58,86.8,29483800
2024-08-06,89.2,90.86,87.15,89.0,26460000
2024-08-05,87.63,92.25,84.91,90.42,36977600
2024-08-02,97.16,97.69,91.07,92.7,36039400
2024-08-01,107.18,107.86,99.95,101.51,31643700
2024-07-31,109.85,111.34,107.75,109.82,26503600
2024-07-30,109.0,109.25,102.17,102.56,23915100
2024-07-29,110.54,111.03,107.14,107.85,13517700
